apple,candle,dragon,fish,water
41.30619299680551,294435,160598,-117,281047
41.30927946418927,294457,160610,-116,281068
41.31236593157302,294479,160622,-115,281089
41.31545239895678,294501,160634,-114,281110
41.31853886634053,294523,160646,-113,281131
41.321625333724285,294545,160658,-112,281152
41.324711801108045,294567,160670,-111,281173
41.3277982684918,294589,160682,-110,281194
41.33088473587556,294611,160694,-109,281215
41.33397120325931,294633,160706,-108,281236
41.33705767064307,294655,160718,-107,281257
41.34014413802682,294677,160730,-106,281278
41.34323060541058,294699,160742,-105,281299
41.346317072794335,294721,160754,-104,281320
41.34940354017809,294743,160766,-103,281341
41.35249000756185,294765,160778,-102,281362
41.3555764749456,294787,160790,-101,281383
41.35866294232936,294809,160802,-100,281404
41.36174940971311,294831,160814,-99,281425
41.36483587709687,294853,160826,-98,281446
41.367922344480625,294875,160838,-97,281467
41.371008811864385,294897,160850,-96,281488
41.37409527924814,294919,160862,-95,281509
41.37718174663189,294941,160874,-94,281530
41.38026821401565,294963,160886,-93,281551
41.3833546813994,294985,160898,-92,281572
41.38644114878316,295007,160910,-91,281593
41.389527616166916,295029,160922,-90,281614
41.392614083550676,295051,160934,-89,281635
41.39570055093443,295073,160946,-88,281656
41.39878701831819,295095,160958,-87,281677
41.40187348570194,295117,160970,-86,281698
41.4049599530857,295139,160982,-85,281719
41.408046420469454,295161,160994,-84,281740
41.411132887853206,295183,161006,-83,281761
41.414219355236966,295205,161018,-82,281782
41.41730582262072,295227,161030,-81,281803
41.42039229000448,295249,161042,-80,281824
41.42347875738823,295271,161054,-79,281845
41.42656522477199,295293,161066,-78,281866
41.429651692155744,295315,161078,-77,281887
41.432738159539504,295337,161090,-76,281908
41.43582462692326,295359,161102,-75,281929
41.43891109430701,295381,161114,-74,281950
41.44199756169077,295403,161126,-73,281971
41.44508402907452,295425,161138,-72,281992
41.44817049645828,295447,161150,-71,282013
41.451256963842035,295469,161162,-70,282034
41.454343431225794,295491,161174,-69,282055
41.45742989860955,295513,161186,-68,282076
41.46051636599331,295535,161198,-67,282097
41.46360283337706,295557,161210,-66,282118
41.46668930076082,295579,161222,-65,282139
41.46977576814457,295601,161234,-64,282160
41.472862235528325,295623,161246,-63,282181
41.475948702912085,295645,161258,-62,282202
41.47903517029584,295667,161270,-61,282223
41.4821216376796,295689,161282,-60,282244
41.48520810506335,295711,161294,-59,282265
41.48829457244711,295733,161306,-58,282286
41.49138103983086,295755,161318,-57,282307
41.49446750721462,295777,161330,-56,282328
41.497553974598375,295799,161342,-55,282349
41.50064044198213,295821,161354,-54,282370
41.50372690936589,295843,161366,-53,282391
41.50681337674964,295865,161378,-52,282412
41.5098998441334,295887,161390,-51,282433
41.51298631151715,295909,161402,-50,282454
41.51607277890091,295931,161414,-49,282475
41.519159246284666,295953,161426,-48,282496
41.522245713668426,295975,161438,-47,282517
41.52533218105218,295997,161450,-46,282538
41.52841864843593,296019,161462,-45,282559
41.53150511581969,296041,161474,-44,282580
41.534591583203444,296063,161486,-43,282601
41.5376780505872,296085,161498,-42,282622
41.540764517970956,296107,161510,-41,282643
41.543850985354716,296129,161522,-40,282664
41.54693745273847,296151,161534,-39,282685
41.55002392012223,296173,161546,-38,282706
41.55311038750598,296195,161558,-37,282727
41.55619685488974,296217,161570,-36,282748
41.559283322273494,296239,161582,-35,282769
41.56236978965725,296261,161594,-34,282790
41.565456257041006,296283,161606,-33,282811
41.56854272442476,296305,161618,-32,282832
41.57162919180852,296327,161630,-31,282853
41.57471565919227,296349,161642,-30,282874
41.57780212657603,296371,161654,-29,282895
41.580888593959784,296393,161666,-28,282916
41.583975061343544,296415,161678,-27,282937
41.5870615287273,296437,161690,-26,282958
41.59014799611105,296459,161702,-25,282979
41.59323446349481,296481,161714,-24,283000
41.59632093087856,296503,161726,-23,283021
41.59940739826232,296525,161738,-22,283042
41.602493865646075,296547,161750,-21,283063
41.605580333029835,296569,161762,-20,283084
41.60866680041359,296591,161774,-19,283105
41.61175326779735,296613,161786,-18,283126
41.6148397351811,296635,161798,-17,283147
41.61792620256486,296657,161810,-16,283168
41.62101266994861,296679,161822,-15,283189
41.624099137332365,296701,161834,-14,283210
41.627185604716125,296723,161846,-13,283231
41.63027207209988,296745,161858,-12,283252
41.63335853948364,296767,161870,-11,283273
41.63644500686739,296789,161882,-10,283294
41.63953147425115,296811,161894,-9,283315
41.6426179416349,296833,161906,-8,283336
41.64570440901866,296855,161918,-7,283357
41.648790876402416,296877,161930,-6,283378
41.65187734378617,296899,161942,-5,283399
41.65496381116993,296921,161954,-4,283420
41.65805027855368,296943,161966,-3,283441
41.66113674593744,296965,161978,-2,283462
41.66422321332119,296987,161990,-1,283483
41.66730968070495,297009,162002,0,283504
41.670396148088706,297031,162014,1,283525
41.673482615472466,297053,162026,2,283546
41.67656908285622,297075,162038,3,283567
41.67965555023997,297097,162050,4,283588
41.68274201762373,297119,162062,5,283609
41.685828485007484,297141,162074,6,283630
41.688914952391244,297163,162086,7,283651
41.692001419774996,297185,162098,8,283672
41.695087887158756,297207,162110,9,283693
41.69817435454251,297229,162122,10,283714
41.70126082192627,297251,162134,11,283735
41.70434728931002,297273,162146,12,283756
41.70743375669378,297295,162158,13,283777
41.710520224077534,297317,162170,14,283798
41.71360669146129,297339,162182,15,283819
41.71669315884505,297361,162194,16,283840
41.7197796262288,297383,162206,17,283861
41.72286609361256,297405,162218,18,283882
41.72595256099631,297427,162230,19,283903
41.72903902838007,297449,162242,20,283924
41.732125495763825,297471,162254,21,283945
41.735211963147584,297493,162266,22,283966
41.73829843053134,297515,162278,23,283987
41.74138489791509,297537,162290,24,284008
41.74447136529885,297559,162302,25,284029
41.7475578326826,297581,162314,26,284050
41.75064430006636,297603,162326,27,284071
41.753730767450115,297625,162338,28,284092
41.756817234833875,297647,162350,29,284113
41.75990370221763,297669,162362,30,284134
41.76299016960139,297691,162374,31,284155
41.76607663698514,297713,162386,32,284176
41.76916310436889,297735,162398,33,284197
41.77224957175265,297757,162410,34,284218
41.775336039136405,297779,162422,35,284239
41.778422506520165,297801,162434,36,284260
41.78150897390392,297823,162446,37,284281
41.78459544128768,297845,162458,38,284302
41.78768190867143,297867,162470,39,284323
41.79076837605519,297889,162482,40,284344
41.79385484343894,297911,162494,41,284365
41.7969413108227,297933,162506,42,284386
41.800027778206456,297955,162518,43,284407
41.80311424559021,297977,162530,44,284428
41.80620071297397,297999,162542,45,284449
41.80928718035772,298021,162554,46,284470
41.81237364774148,298043,162566,47,284491
41.815460115125234,298065,162578,48,284512
41.81854658250899,298087,162590,49,284533
41.821633049892746,298109,162602,50,284554
41.824719517276506,298131,162614,51,284575
41.82780598466026,298153,162626,52,284596
41.83089245204401,298175,162638,53,284617
41.83397891942777,298197,162650,54,284638
41.837065386811524,298219,162662,55,284659
41.840151854195284,298241,162674,56,284680
41.84323832157904,298263,162686,57,284701
41.8463247889628,298285,162698,58,284722
41.84941125634655,298307,162710,59,284743
41.85249772373031,298329,162722,60,284764
41.85558419111406,298351,162734,61,284785
41.85867065849782,298373,162746,62,284806
41.861757125881574,298395,162758,63,284827
41.86484359326533,298417,162770,64,284848
41.86793006064909,298439,162782,65,284869
41.87101652803284,298461,162794,66,284890
41.8741029954166,298483,162806,67,284911
41.87718946280035,298505,162818,68,284932
41.88027593018411,298527,162830,69,284953
41.883362397567865,298549,162842,70,284974
41.886448864951625,298571,162854,71,284995
41.88953533233538,298593,162866,72,285016
41.89262179971913,298615,162878,73,285037
41.89570826710289,298637,162890,74,285058
41.89879473448664,298659,162902,75,285079
41.9018812018704,298681,162914,76,285100
41.904967669254155,298703,162926,77,285121
41.908054136637915,298725,162938,78,285142
41.91114060402167,298747,162950,79,285163
41.91422707140543,298769,162962,80,285184
41.91731353878918,298791,162974,81,285205
41.92040000617293,298813,162986,82,285226
41.92348647355669,298835,162998,83,285247
41.926572940940446,298857,163010,84,285268
41.929659408324206,298879,163022,85,285289
41.93274587570796,298901,163034,86,285310
41.93583234309172,298923,163046,87,285331
41.93891881047547,298945,163058,88,285352
41.94200527785923,298967,163070,89,285373
41.94509174524298,298989,163082,90,285394
41.94817821262674,299011,163094,91,285415
41.951264680010496,299033,163106,92,285436
41.95435114739425,299055,163118,93,285457
41.95743761477801,299077,163130,94,285478
41.96052408216176,299099,163142,95,285499
41.96361054954552,299121,163154,96,285520
41.966697016929274,299143,163166,97,285541
41.969783484313034,299165,163178,98,285562
41.97286995169679,299187,163190,99,285583
41.975956419080546,299209,163202,100,285604
41.9790428864643,299231,163214,101,285625
41.98212935384805,299253,163226,102,285646
41.98521582123181,299275,163238,103,285667
41.988302288615564,299297,163250,104,285688
41.991388755999324,299319,163262,105,285709
41.99447522338308,299341,163274,106,285730
41.99756169076684,299363,163286,107,285751
42.00064815815059,299385,163298,108,285772
42.00373462553435,299407,163310,109,285793
42.0068210929181,299429,163322,110,285814
42.00990756030186,299451,163334,111,285835
42.012994027685615,299473,163346,112,285856
42.01608049506937,299495,163358,113,285877
42.01916696245313,299517,163370,114,285898
42.02225342983688,299539,163382,115,285919
42.02533989722064,299561,163394,116,285940
42.02842636460439,299583,163406,117,285961
42.03151283198815,299605,163418,118,285982
42.034599299371905,299627,163430,119,286003
42.037685766755665,299649,163442,120,286024
42.04077223413942,299671,163454,121,286045
42.04385870152317,299693,163466,122,286066
42.04694516890693,299715,163478,123,286087
42.05003163629068,299737,163490,124,286108
42.05311810367444,299759,163502,125,286129
42.056204571058196,299781,163514,126,286150
42.059291038441955,299803,163526,127,286171
42.06237750582571,299825,163538,128,286192
42.06546397320947,299847,163550,129,286213
42.06855044059322,299869,163562,130,286234
42.07163690797697,299891,163574,131,286255
42.07472337536073,299913,163586,132,286276
42.077809842744486,299935,163598,133,286297
42.080896310128246,299957,163610,134,286318
42.083982777512,299979,163622,135,286339
42.08706924489576,300001,163634,136,286360
42.09015571227951,300023,163646,137,286381
42.09324217966327,300045,163658,138,286402
42.096328647047024,300067,163670,139,286423
42.09941511443078,300089,163682,140,286444
42.102501581814536,300111,163694,141,286465
42.10558804919829,300133,163706,142,286486
42.10867451658205,300155,163718,143,286507
42.1117609839658,300177,163730,144,286528
42.11484745134956,300199,163742,145,286549
42.117933918733314,300221,163754,146,286570
42.121020386117074,300243,163766,147,286591
42.12410685350083,300265,163778,148,286612
42.12719332088459,300287,163790,149,286633
42.13027978826834,300309,163802,150,286654
42.13336625565209,300331,163814,151,286675
42.13645272303585,300353,163826,152,286696
42.139539190419605,300375,163838,153,286717
42.142625657803364,300397,163850,154,286738
42.14571212518712,300419,163862,155,286759
42.14879859257088,300441,163874,156,286780
42.15188505995463,300463,163886,157,286801
42.15497152733839,300485,163898,158,286822
42.15805799472214,300507,163910,159,286843
42.161144462105895,300529,163922,160,286864
42.164230929489655,300551,163934,161,286885
42.16731739687341,300573,163946,162,286906
42.17040386425717,300595,163958,163,286927
42.17349033164092,300617,163970,164,286948
42.17657679902468,300639,163982,165,286969
42.17966326640843,300661,163994,166,286990
42.18274973379219,300683,164006,167,287011
42.185836201175945,300705,164018,168,287032
42.188922668559705,300727,164030,169,287053
42.19200913594346,300749,164042,170,287074
42.19509560332721,300771,164054,171,287095
42.19818207071097,300793,164066,172,287116
42.20126853809472,300815,164078,173,287137
42.20435500547848,300837,164090,174,287158
42.207441472862236,300859,164102,175,287179
42.210527940245996,300881,164114,176,287200
42.21361440762975,300903,164126,177,287221
42.21670087501351,300925,164138,178,287242
42.21978734239726,300947,164150,179,287263
42.222873809781014,300969,164162,-180,287284
42.22596027716477,300991,164174,-179,287305
42.229046744548526,301013,164186,-178,287326
42.232133211932286,301035,164198,-177,287347
42.23521967931604,301057,164210,-176,287368
42.2383061466998,301079,164222,-175,287389
42.24139261408355,301101,164234,-174,287410
42.24447908146731,301123,164246,-173,287431
42.247565548851064,301145,164258,-172,287452
42.250652016234824,301167,164270,-171,287473
42.25373848361858,301189,164282,-170,287494
42.25682495100233,301211,164294,-169,287515
42.25991141838609,301233,164306,-168,287536
42.26299788576984,301255,164318,-167,287557
42.2660843531536,301277,164330,-166,287578
42.269170820537354,301299,164342,-165,287599
42.272257287921114,301321,164354,-164,287620
42.27534375530487,301343,164366,-163,287641
42.27843022268863,301365,164378,-162,287662
42.28151669007238,301387,164390,-161,287683
42.28460315745613,301409,164402,-160,287704
42.28768962483989,301431,164414,-159,287725
42.290776092223645,301453,164426,-158,287746
42.293862559607405,301475,164438,-157,287767
42.29694902699116,301497,164450,-156,287788
42.30003549437492,301519,164462,-155,287809
42.30312196175867,301541,164474,-154,287830
42.30620842914243,301563,164486,-153,287851
42.30929489652618,301585,164498,-152,287872
42.312381363909935,301607,164510,-151,287893
42.315467831293695,301629,164522,-150,287914
42.31855429867745,301651,164534,-149,287935
42.32164076606121,301673,164546,-148,287956
42.32472723344496,301695,164558,-147,287977
42.32781370082872,301717,164570,-146,287998
42.33090016821247,301739,164582,-145,288019
42.33398663559623,301761,164594,-144,288040
42.337073102979986,301783,164606,-143,288061
42.340159570363745,301805,164618,-142,288082
42.3432460377475,301827,164630,-141,288103
42.34633250513125,301849,164642,-140,288124
42.34941897251501,301871,164654,-139,288145
42.35250543989876,301893,164666,-138,288166
42.35559190728252,301915,164678,-137,288187
42.358678374666276,301937,164690,-136,288208
42.361764842050036,301959,164702,-135,288229
42.36485130943379,301981,164714,-134,288250
42.36793777681755,302003,164726,-133,288271
42.3710242442013,302025,164738,-132,288292
42.374110711585054,302047,164750,-131,288313
42.377197178968814,302069,164762,-130,288334
42.38028364635257,302091,164774,-129,288355
42.383370113736326,302113,164786,-128,288376
42.38645658112008,302135,164798,-127,288397
42.38954304850384,302157,164810,-126,288418
42.39262951588759,302179,164822,-125,288439
42.39571598327135,302201,164834,-124,288460
42.398802450655104,302223,164846,-123,288481
42.40188891803886,302245,164858,-122,288502
42.40497538542262,302267,164870,-121,288523
42.40806185280637,302289,164882,-120,288544
42.41114832019013,302311,164894,-119,288565
42.41423478757388,302333,164906,-118,288586
42.41732125495764,302355,164918,-117,288607
42.420407722341395,302377,164930,-116,288628
42.423494189725155,302399,164942,-115,288649
42.42658065710891,302421,164954,-114,288670
42.42966712449267,302443,164966,-113,288691
42.43275359187642,302465,164978,-112,288712
42.43584005926017,302487,164990,-111,288733
42.43892652664393,302509,165002,-110,288754
42.442012994027685,302531,165014,-109,288775
42.445099461411445,302553,165026,-108,288796
42.4481859287952,302575,165038,-107,288817
42.45127239617896,302597,165050,-106,288838
42.45435886356271,302619,165062,-105,288859
42.45744533094647,302641,165074,-104,288880
42.46053179833022,302663,165086,-103,288901
42.463618265713976,302685,165098,-102,288922
42.466704733097735,302707,165110,-101,288943
42.46979120048149,302729,165122,-100,288964
42.47287766786525,302751,165134,-99,288985
42.475964135249,302773,165146,-98,289006
42.47905060263276,302795,165158,-97,289027
42.48213707001651,302817,165170,-96,289048
42.48522353740027,302839,165182,-95,289069
42.488310004784026,302861,165194,-94,289090
42.491396472167786,302883,165206,-93,289111
42.49448293955154,302905,165218,-92,289132
42.49756940693529,302927,165230,-91,289153
42.50065587431905,302949,165242,-90,289174
42.503742341702804,302971,165254,-89,289195
42.506828809086564,302993,165266,-88,289216
42.509915276470316,303015,165278,-87,289237
42.513001743854076,303037,165290,-86,289258
42.51608821123783,303059,165302,-85,289279
42.51917467862159,303081,165314,-84,289300
42.52226114600534,303103,165326,-83,289321
42.525347613389094,303125,165338,-82,289342
42.528434080772854,303147,165350,-81,289363
42.53152054815661,303169,165362,-80,289384
42.53460701554037,303191,165374,-79,289405
42.53769348292412,303213,165386,-78,289426
42.54077995030788,303235,165398,-77,289447
42.54386641769163,303257,165410,-76,289468
42.54695288507539,303279,165422,-75,289489
42.550039352459144,303301,165434,-74,289510
42.5531258198429,303323,165446,-73,289531
42.55621228722666,303345,165458,-72,289552
42.55929875461041,303367,165470,-71,289573
42.56238522199417,303389,165482,-70,289594
42.56547168937792,303411,165494,-69,289615
42.56855815676168,303433,165506,-68,289636
42.571644624145435,303455,165518,-67,289657
42.574731091529195,303477,165530,-66,289678
42.57781755891295,303499,165542,-65,289699
42.58090402629671,303521,165554,-64,289720
42.58399049368046,303543,165566,-63,289741
42.58707696106421,303565,165578,-62,289762
42.59016342844797,303587,165590,-61,289783
42.593249895831725,303609,165602,-60,289804
42.596336363215485,303631,165614,-59,289825
42.59942283059924,303653,165626,-58,289846
42.602509297983,303675,165638,-57,289867
42.60559576536675,303697,165650,-56,289888
42.60868223275051,303719,165662,-55,289909
42.61176870013426,303741,165674,-54,289930
42.614855167518016,303763,165686,-53,289951
42.617941634901776,303785,165698,-52,289972
42.62102810228553,303807,165710,-51,289993
42.62411456966929,303829,165722,-50,290014
42.62720103705304,303851,165734,-49,290035
42.6302875044368,303873,165746,-48,290056
42.63337397182055,303895,165758,-47,290077
42.63646043920431,303917,165770,-46,290098
42.639546906588066,303939,165782,-45,290119
42.642633373971826,303961,165794,-44,290140
42.64571984135558,303983,165806,-43,290161
42.64880630873933,304005,165818,-42,290182
42.65189277612309,304027,165830,-41,290203
42.654979243506844,304049,165842,-40,290224
42.658065710890604,304071,165854,-39,290245
42.66115217827436,304093,165866,-38,290266
42.664238645658116,304115,165878,-37,290287
42.66732511304187,304137,165890,-36,290308
42.67041158042563,304159,165902,-35,290329
42.67349804780938,304181,165914,-34,290350
42.676584515193134,304203,165926,-33,290371
42.679670982576894,304225,165938,-32,290392
42.68275744996065,304247,165950,-31,290413
42.68584391734441,304269,165962,-30,290434
42.68893038472816,304291,165974,-29,290455
42.69201685211192,304313,165986,-28,290476
42.69510331949567,304335,165998,-27,290497
42.69818978687943,304357,166010,-26,290518
42.701276254263185,304379,166022,-25,290539
42.70436272164694,304401,166034,-24,290560
42.7074491890307,304423,166046,-23,290581
42.71053565641445,304445,166058,-22,290602
42.71362212379821,304467,166070,-21,290623
42.71670859118196,304489,166082,-20,290644
42.71979505856572,304511,166094,-19,290665
42.722881525949475,304533,166106,-18,290686
42.725967993333235,304555,166118,-17,290707
42.72905446071699,304577,166130,-16,290728
42.73214092810075,304599,166142,-15,290749
42.7352273954845,304621,166154,-14,290770
42.73831386286825,304643,166166,-13,290791
42.74140033025201,304665,166178,-12,290812
42.744486797635766,304687,166190,-11,290833
42.747573265019525,304709,166202,-10,290854
42.75065973240328,304731,166214,-9,290875
42.75374619978704,304753,166226,-8,290896
42.75683266717079,304775,166238,-7,290917
42.75991913455455,304797,166250,-6,290938
42.7630056019383,304819,166262,-5,290959
42.766092069322056,304841,166274,-4,290980
42.769178536705816,304863,166286,-3,291001
42.77226500408957,304885,166298,-2,291022
42.77535147147333,304907,166310,-1,291043
42.77843793885708,304929,166322,0,291064
42.78152440624084,304951,166334,1,291085
42.784610873624594,304973,166346,2,291106
42.787697341008354,304995,166358,3,291127
42.790783808392106,305017,166370,4,291148
42.79387027577586,305039,166382,5,291169
42.79695674315962,305061,166394,6,291190
42.80004321054337,305083,166406,7,291211
42.80312967792713,305105,166418,8,291232
42.806216145310884,305127,166430,9,291253
42.809302612694644,305149,166442,10,291274
42.8123890800784,305171,166454,11,291295
42.81547554746216,305193,166466,12,291316
42.81856201484591,305215,166478,13,291337
42.82164848222967,305237,166490,14,291358
42.82473494961342,305259,166502,15,291379
42.827821416997175,305281,166514,16,291400
42.830907884380935,305303,166526,17,291421
42.83399435176469,305325,166538,18,291442
42.83708081914845,305347,166550,19,291463
42.8401672865322,305369,166562,20,291484
42.84325375391596,305391,166574,21,291505
42.84634022129971,305413,166586,22,291526
42.84942668868347,305435,166598,23,291547
42.852513156067225,305457,166610,24,291568
42.85559962345098,305479,166622,25,291589
42.85868609083474,305501,166634,26,291610
42.86177255821849,305523,166646,27,291631
42.86485902560225,305545,166658,28,291652
42.867945492986,305567,166670,29,291673
42.87103196036976,305589,166682,30,291694
42.874118427753515,305611,166694,31,291715
42.877204895137275,305633,166706,32,291736
42.88029136252103,305655,166718,33,291757
42.88337782990479,305677,166730,34,291778
42.88646429728854,305699,166742,35,291799
42.88955076467229,305721,166754,36,291820
42.89263723205605,305743,166766,37,291841
42.895723699439806,305765,166778,38,291862
42.898810166823566,305787,166790,39,291883
42.90189663420732,305809,166802,40,291904
42.90498310159108,305831,166814,41,291925
42.90806956897483,305853,166826,42,291946
42.91115603635859,305875,166838,43,291967
42.914242503742344,305897,166850,44,291988
42.917328971126096,305919,166862,45,292009
42.920415438509856,305941,166874,46,292030
42.92350190589361,305963,166886,47,292051
42.92658837327737,305985,166898,48,292072
42.92967484066112,306007,166910,49,292093
42.93276130804488,306029,166922,50,292114
42.935847775428634,306051,166934,51,292135
42.938934242812394,306073,166946,52,292156
42.94202071019615,306095,166958,53,292177
42.9451071775799,306117,166970,54,292198
42.94819364496366,306139,166982,55,292219
42.95128011234741,306161,166994,56,292240
42.95436657973117,306183,167006,57,292261
42.957453047114925,306205,167018,58,292282
42.960539514498684,306227,167030,59,292303
42.96362598188244,306249,167042,60,292324
42.9667124492662,306271,167054,61,292345
42.96979891664995,306293,167066,62,292366
42.97288538403371,306315,167078,63,292387
42.97597185141746,306337,167090,64,292408
42.979058318801215,306359,167102,65,292429
42.982144786184975,306381,167114,66,292450
42.98523125356873,306403,167126,67,292471
42.98831772095249,306425,167138,68,292492
42.99140418833624,306447,167150,69,292513
42.99449065572,306469,167162,70,292534
42.99757712310375,306491,167174,71,292555
43.00066359048751,306513,167186,72,292576
43.003750057871265,306535,167198,73,292597
43.00683652525502,306557,167210,74,292618
43.00992299263878,306579,167222,75,292639
43.01300946002253,306601,167234,76,292660
43.01609592740629,306623,167246,77,292681
43.01918239479004,306645,167258,78,292702
43.0222688621738,306667,167270,79,292723
43.025355329557556,306689,167282,80,292744
43.028441796941316,306711,167294,81,292765
43.03152826432507,306733,167306,82,292786
43.03461473170882,306755,167318,83,292807
43.03770119909258,306777,167330,84,292828
43.040787666476334,306799,167342,85,292849
43.04387413386009,306821,167354,86,292870
43.046960601243846,306843,167366,87,292891
43.050047068627606,306865,167378,88,292912
43.05313353601136,306887,167390,89,292933
43.05622000339512,306909,167402,90,292954
43.05930647077887,306931,167414,91,292975
43.06239293816263,306953,167426,92,292996
43.065479405546384,306975,167438,93,293017
43.06856587293014,306997,167450,94,293038
43.071652340313896,307019,167462,95,293059
43.07473880769765,307041,167474,96,293080
43.07782527508141,307063,167486,97,293101
43.08091174246516,307085,167498,98,293122
43.08399820984892,307107,167510,99,293143
43.087084677232674,307129,167522,100,293164
43.090171144616434,307151,167534,101,293185
43.09325761200019,307173,167546,102,293206
43.09634407938394,307195,167558,103,293227
43.0994305467677,307217,167570,104,293248
43.10251701415145,307239,167582,105,293269
43.10560348153521,307261,167594,106,293290
43.108689948918965,307283,167606,107,293311
43.111776416302725,307305,167618,108,293332
43.11486288368648,307327,167630,109,293353
43.11794935107024,307349,167642,110,293374
43.12103581845399,307371,167654,111,293395
43.12412228583775,307393,167666,112,293416
43.1272087532215,307415,167678,113,293437
43.130295220605255,307437,167690,114,293458
43.133381687989015,307459,167702,115,293479
43.13646815537277,307481,167714,116,293500
43.13955462275653,307503,167726,117,293521
43.14264109014028,307525,167738,118,293542
43.14572755752404,307547,167750,119,293563
43.14881402490779,307569,167762,120,293584
43.15190049229155,307591,167774,121,293605
43.154986959675306,307613,167786,122,293626
43.15807342705906,307635,167798,123,293647
43.16115989444282,307657,167810,124,293668
43.16424636182657,307679,167822,125,293689
43.16733282921033,307701,167834,126,293710
43.17041929659408,307723,167846,127,293731
43.17350576397784,307745,167858,128,293752
43.176592231361596,307767,167870,129,293773
43.179678698745356,307789,167882,130,293794
43.18276516612911,307811,167894,131,293815
43.18585163351286,307833,167906,132,293836
43.18893810089662,307855,167918,133,293857
43.192024568280374,307877,167930,134,293878
43.195111035664134,307899,167942,135,293899
43.198197503047886,307921,167954,136,293920
43.201283970431646,307943,167966,137,293941
43.2043704378154,307965,167978,138,293962
43.20745690519916,307987,167990,139,293983
43.21054337258291,308009,168002,140,294004
43.21362983996667,308031,168014,141,294025
43.216716307350424,308053,168026,142,294046
43.21980277473418,308075,168038,143,294067
43.22288924211794,308097,168050,144,294088
43.22597570950169,308119,168062,145,294109
43.22906217688545,308141,168074,146,294130
43.2321486442692,308163,168086,147,294151
43.23523511165296,308185,168098,148,294172
43.238321579036715,308207,168110,149,294193
43.241408046420474,308229,168122,150,294214
43.24449451380423,308251,168134,151,294235
43.24758098118798,308273,168146,152,294256
43.25066744857174,308295,168158,153,294277
43.25375391595549,308317,168170,154,294298
43.25684038333925,308339,168182,155,294319
43.259926850723005,308361,168194,156,294340
43.263013318106765,308383,168206,157,294361
43.26609978549052,308405,168218,158,294382
43.26918625287428,308427,168230,159,294403
43.27227272025803,308449,168242,160,294424
43.27535918764179,308471,168254,161,294445
43.27844565502554,308493,168266,162,294466
43.281532122409295,308515,168278,163,294487
43.284618589793055,308537,168290,164,294508
43.28770505717681,308559,168302,165,294529
43.29079152456057,308581,168314,166,294550
43.29387799194432,308603,168326,167,294571
43.29696445932808,308625,168338,168,294592
43.30005092671183,308647,168350,169,294613
43.30313739409559,308669,168362,170,294634
43.306223861479346,308691,168374,171,294655
43.3093103288631,308713,168386,172,294676
43.31239679624686,308735,168398,173,294697
43.31548326363061,308757,168410,174,294718
43.31856973101437,308779,168422,175,294739
43.321656198398124,308801,168434,176,294760
43.32474266578188,308823,168446,177,294781
43.327829133165636,308845,168458,178,294802
43.330915600549396,308867,168470,179,294823
43.33400206793315,308889,168482,-180,294844
43.3370885353169,308911,168494,-179,294865
43.34017500270066,308933,168506,-178,294886
43.343261470084414,308955,168518,-177,294907
43.346347937468174,308977,168530,-176,294928
43.34943440485193,308999,168542,-175,294949
43.35252087223569,309021,168554,-174,294970
43.35560733961944,309043,168566,-173,294991
43.3586938070032,309065,168578,-172,295012
43.36178027438695,309087,168590,-171,295033
43.36486674177071,309109,168602,-170,295054
43.367953209154464,309131,168614,-169,295075
43.37103967653822,309153,168626,-168,295096
43.37412614392198,309175,168638,-167,295117
43.37721261130573,309197,168650,-166,295138
43.38029907868949,309219,168662,-165,295159
43.38338554607324,309241,168674,-164,295180
43.386472013457,309263,168686,-163,295201
43.389558480840755,309285,168698,-162,295222
43.392644948224515,309307,168710,-161,295243
43.39573141560827,309329,168722,-160,295264
43.39881788299202,309351,168734,-159,295285
43.40190435037578,309373,168746,-158,295306
43.40499081775953,309395,168758,-157,295327
43.40807728514329,309417,168770,-156,295348
43.411163752527045,309439,168782,-155,295369
43.414250219910805,309461,168794,-154,295390
43.41733668729456,309483,168806,-153,295411
43.42042315467832,309505,168818,-152,295432
43.42350962206207,309527,168830,-151,295453
43.42659608944582,309549,168842,-150,295474
43.42968255682958,309571,168854,-149,295495
43.432769024213336,309593,168866,-148,295516
43.435855491597096,309615,168878,-147,295537
43.43894195898085,309637,168890,-146,295558
43.44202842636461,309659,168902,-145,295579
43.44511489374836,309681,168914,-144,295600
43.44820136113212,309703,168926,-143,295621
43.45128782851587,309725,168938,-142,295642
43.45437429589963,309747,168950,-141,295663
43.457460763283386,309769,168962,-140,295684
43.46054723066714,309791,168974,-139,295705
43.4636336980509,309813,168986,-138,295726
43.46672016543465,309835,168998,-137,295747
43.46980663281841,309857,169010,-136,295768
43.472893100202164,309879,169022,-135,295789
43.475979567585924,309901,169034,-134,295810
43.47906603496968,309923,169046,-133,295831
43.482152502353436,309945,169058,-132,295852
43.48523896973719,309967,169070,-131,295873
43.48832543712094,309989,169082,-130,295894
43.4914119045047,310011,169094,-129,295915
43.494498371888454,310033,169106,-128,295936
43.497584839272214,310055,169118,-127,295957
43.50067130665597,310077,169130,-126,295978
43.50375777403973,310099,169142,-125,295999
43.50684424142348,310121,169154,-124,296020
43.50993070880724,310143,169166,-123,296041
43.51301717619099,310165,169178,-122,296062
43.51610364357475,310187,169190,-121,296083
